customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label,ticket_bucket_sort
650,Peak Logic,Retail,small,BR,Brazil,America/Sao_Paulo,margaret.rodriguez@yahoo.com,2023-11-22,1,0,Not Churned,3.0,0,starter,Starter Plus,15.83,active,2023-11-22,0,annual,Not Cancelled,0,0.0,0,44,1,1,1667.8235294117646,0.7192,41,0,0 tickets,Stable Paid,1
651,Ultra Software,Healthcare,small,US,United States,America/New_York,margaret.smith@gmail.com,2024-07-10,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2025-05-21,0,annual,Not Cancelled,0,0.0,0,46,2,2,1824.030303030303,0.7154,45,0,0 tickets,Stable Paid,1
652,DriftStack,Marketing,small,GB,United Kingdom,Europe/London,raj.anderson@hotmail.com,2025-04-06,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2025-06-11,0,annual,Not Cancelled,1,0.0,0,44,1,1,1843.815789473684,0.7213,43,0,1 ticket,Stable Paid,2
653,RushTech,Logistics,small,SG,Singapore,Asia/Singapore,emily.miller@rushtech.com,2023-10-17,1,0,Not Churned,2.0,0,free,Free,0.0,active,2023-10-17,0,annual,Not Cancelled,0,0.0,0,35,1,1,1975.2608695652173,0.7273,34,0,0 tickets,Upsell Candidates,1
654,Bolt Corp,Healthcare,medium,SG,Singapore,Asia/Singapore,robert.wilson@company.io,2024-04-06,1,0,Not Churned,0.0,0,professional,Professional,39.0,active,2025-08-25,0,monthly,Not Cancelled,1,0.0,0,41,1,1,1693.857142857143,0.7259,41,0,1 ticket,Stable Paid,2
655,QuestVentures,Retail,small,US,United States,America/Chicago,lisa.thompson@questventures.com,2024-06-18,1,0,Not Churned,7.0,0,enterprise,Enterprise Custom,199.0,active,2025-01-29,0,monthly,Not Cancelled,0,0.0,0,48,1,1,1774.439024390244,0.7049,46,0,0 tickets,Champions,1
656,MistLabs,Media,medium,US,United States,America/Los_Angeles,susan.white@mistlabs.com,2023-03-27,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-03-27,0,annual,Not Cancelled,1,2.0,0,46,1,1,1839.1351351351352,0.729,46,0,1 ticket,Upsell Candidates,2
657,Flow Studio,Legal,medium,SG,Singapore,Asia/Singapore,christopher.robinson@tech.dev,2025-08-02,0,2025-09-17 19:01:29,Missing features,7.0,1,professional,Professional,29.25,cancelled,2025-10-21,0,annual,Too expensive,1,1.0,0,34,1,1,1669.5454545454545,0.722,33,0,1 ticket,Churned — Low Engagement,2
658,ZenSystems,Insurance,medium,DE,Germany,Europe/Berlin,william.muller@startup.co,2024-03-09,1,0,Not Churned,6.0,0,professional,Professional Plus,59.0,active,2024-09-18,0,monthly,Not Cancelled,0,0.0,0,43,1,1,1883.75,0.7268,42,0,0 tickets,Stable Paid,1
659,MistLogic,Real Estate,small,IN,India,Asia/Kolkata,aisha.ivanov@gmail.com,2023-09-17,1,0,Not Churned,9.0,0,professional,Professional Plus,59.0,active,2024-04-05,0,monthly,Not Cancelled,0,0.0,0,51,1,1,1754.7297297297298,0.7276,48,0,0 tickets,Stable Paid,1
660,Nova Ops,Marketing,small,US,United States,America/Los_Angeles,lars.lee@gmail.com,2023-08-07,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2023-08-07,0,monthly,Not Cancelled,0,0.0,0,51,1,1,1556.825,0.7121,49,0,0 tickets,Stable Paid,1
661,MistSoftware,Healthcare,medium,DE,Germany,Europe/Berlin,yuki.hill@outlook.com,2024-10-23,1,0,Not Churned,7.0,0,enterprise,Enterprise Custom,179.1,active,2025-05-23,0,monthly,Not Cancelled,0,0.0,0,49,1,1,1747.809523809524,0.7291,47,0,0 tickets,Champions,1
662,Flux IO,Technology,small,AU,Australia,Australia/Sydney,linda.davis@corp.net,2024-08-13,0,2024-09-25 20:29:33,Not Churned,7.0,1,free,Free,0.0,cancelled,2024-08-13,2024-09-25,monthly,Company reorganization,0,0.0,0,32,1,1,2198.454545454545,0.7238,31,0,0 tickets,Churned — Low Engagement,1
663,Peak Labs,Healthcare,medium,US,United States,America/Chicago,dmitri.tanaka@company.io,2024-02-14,0,2024-11-13 05:59:55,Not enough users,7.0,1,professional,Professional Plus,49.17,cancelled,2024-02-14,2024-11-13,annual,Not using it,0,0.0,0,49,1,1,1779.138888888889,0.7223,49,0,0 tickets,Churned — Low Engagement,1
664,FluxStack,Healthcare,enterprise,IN,India,Asia/Kolkata,donna.miller@fluxstack.com,2023-11-27,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-11-27,0,monthly,Not Cancelled,0,0.0,0,43,2,2,1287.125,0.6628,40,0,0 tickets,Stable Paid,1
665,Xenon Dynamics,Technology,large,US,United States,America/New_York,thomas.muller@xenondynamics.com,2023-12-04,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,active,2024-11-24,0,monthly,Not Cancelled,0,0.0,0,37,1,1,1616.1379310344828,0.7114,36,0,0 tickets,Stable Paid,1
666,Ion Ventures,Consulting,small,US,United States,America/Los_Angeles,charles.martinez@startup.co,2024-11-15,0,2025-07-07 21:29:06,Missing features,5.0,1,professional,Professional Plus,59.0,cancelled,2025-02-14,2025-07-07,monthly,Missing features,0,0.0,0,50,1,1,1718.2307692307693,0.7293,47,0,0 tickets,Churned — Low Engagement,1
667,PulseOps,Retail,small,FR,France,Europe/Paris,robert.jones@gmail.com,2024-04-24,1,0,Not Churned,3.0,0,free,Free,0.0,active,2024-07-18,0,annual,Not Cancelled,0,0.0,0,37,1,1,1821.0,0.7074,34,0,0 tickets,Upsell Candidates,1
668,LinkHub,Retail,small,DE,Germany,Europe/Berlin,yuki.robinson@outlook.com,2023-08-13,1,0,Not Churned,7.0,0,professional,Professional,32.5,active,2024-11-19,0,annual,Not Cancelled,0,0.0,0,39,1,1,2017.84375,0.7138,39,0,0 tickets,Stable Paid,1
669,Rush Corp,Finance,large,DE,Germany,Europe/Berlin,kenji.torres@outlook.com,2023-09-04,0,2024-09-25 22:48:26,No longer needed,3.0,1,free,Free,0.0,cancelled,2023-09-04,2024-09-25,monthly,Not using it,0,0.0,0,33,1,1,1777.037037037037,0.7292,32,0,0 tickets,Churned — Low Engagement,1
670,Jade Tech,Marketing,medium,GB,United Kingdom,Europe/London,elizabeth.sanchez@gmail.com,2024-01-14,0,2025-06-30 19:11:08,Budget cuts,7.0,1,free,Free,0.0,cancelled,2024-01-14,2025-06-30,monthly,Not using it,0,0.0,0,31,1,1,1834.608695652174,0.7032,30,0,0 tickets,Churned — Low Engagement,1
671,Luna Group,Education,medium,BR,Brazil,America/Sao_Paulo,ashley.king@hotmail.com,2023-08-13,0,2023-11-06 10:32:36,Integration issues,0.0,1,starter,Starter,12.0,cancelled,2024-10-06,0,monthly,Too expensive,1,0.0,0,42,1,1,1838.1935483870968,0.7224,41,0,1 ticket,Churned — Low Engagement,2
672,RushPlatform,Legal,large,AU,Australia,Australia/Sydney,betty.sanchez@protonmail.com,2023-06-25,1,0,Not Churned,6.0,0,starter,Starter,12.0,active,2023-06-25,0,monthly,Not Cancelled,0,0.0,0,49,1,1,2061.875,0.7253,45,0,0 tickets,Stable Paid,1
673,Glow Net,Real Estate,medium,FR,France,Europe/Paris,karen.hall@outlook.com,2023-12-07,1,0,Not Churned,0.0,0,professional,Professional Plus,53.1,active,2023-12-07,0,monthly,Not Cancelled,0,0.0,0,41,1,1,1573.8055555555557,0.7029,41,0,0 tickets,Stable Paid,1
674,Quark Tech,Finance,large,US,United States,America/New_York,joshua.thompson@enterprise.com,2024-04-28,0,2024-06-10 12:11:18,Integration issues,7.0,1,starter,Starter,12.0,cancelled,2024-04-28,2024-06-10,monthly,Missing features,0,0.0,0,32,1,1,1471.25,0.6984,32,0,0 tickets,Churned — Low Engagement,1
675,OrbitDev,Insurance,small,US,United States,America/Chicago,michael.martin@enterprise.com,2024-07-12,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2024-07-12,0,annual,Not Cancelled,0,0.0,0,42,1,1,2065.0,0.7251,41,0,0 tickets,Stable Paid,1
676,WaveCloud,Telecommunications,medium,SG,Singapore,Asia/Singapore,ana.santos@tech.dev,2023-01-22,0,2024-11-19 09:47:56,Missing features,7.0,1,free,Free,0.0,cancelled,2023-01-22,2024-11-19,annual,Company reorganization,0,0.0,0,38,1,1,1967.8333333333333,0.7252,37,0,0 tickets,Churned — Low Engagement,1
677,SageCorp,Legal,small,GB,United Kingdom,Europe/London,matthew.green@tech.dev,2024-04-05,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-04-05,0,monthly,Not Cancelled,0,0.0,0,49,1,1,1793.7837837837835,0.7259,48,0,0 tickets,Stable Paid,1
678,QuarkOps,Marketing,medium,BR,Brazil,America/Sao_Paulo,anthony.moore@tech.dev,2025-05-04,1,0,Not Churned,7.0,0,starter,Starter Plus,13.46,active,2025-05-04,0,annual,Not Cancelled,0,0.0,0,44,1,1,1898.354838709677,0.7212,43,0,0 tickets,Stable Paid,1
679,Rift Digital,Media,small,BR,Brazil,America/Sao_Paulo,kimberly.nelson@outlook.com,2023-01-16,1,0,Not Churned,9.0,0,professional,Professional,39.0,active,2024-05-19,0,monthly,Not Cancelled,0,0.0,0,42,2,2,1934.2857142857144,0.7232,41,0,0 tickets,Stable Paid,1
680,DataIO,Manufacturing,small,SG,Singapore,Asia/Singapore,dmitri.smith@protonmail.com,2024-05-29,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2024-05-29,0,monthly,Not Cancelled,0,0.0,0,37,1,1,1649.3125,0.72,36,0,0 tickets,Stable Paid,1
681,Unit Software,Manufacturing,medium,US,United States,America/Chicago,christopher.anderson@hotmail.com,2024-10-14,1,0,Not Churned,10.0,0,free,Free,0.0,active,2024-10-14,0,annual,Not Cancelled,0,0.0,0,43,1,1,2033.5882352941176,0.7214,43,0,0 tickets,Upsell Candidates,1
682,KeenCorp,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,david.baker@startup.co,2023-11-05,1,0,Not Churned,10.0,0,enterprise,Enterprise,99.0,active,2024-05-26,0,monthly,Not Cancelled,0,0.0,0,28,1,1,2047.9583333333333,0.7298,27,0,0 tickets,Stable Paid,1
683,Core Net,Marketing,medium,SG,Singapore,Asia/Singapore,yuki.thompson@startup.co,2024-04-17,0,2025-07-25 02:49:15,Too expensive,7.0,1,professional,Professional Plus,44.25,cancelled,2025-02-27,2025-07-25,annual,Missing features,0,0.0,0,36,1,1,1833.5416666666667,0.7115,34,0,0 tickets,Churned — Low Engagement,1
684,Tidal Platform,Real Estate,medium,IN,India,Asia/Kolkata,david.flores@tidalplatform.com,2025-05-15,1,0,Not Churned,0.0,0,starter,Starter,12.0,active,2025-05-15,0,monthly,Not Cancelled,0,0.0,0,33,1,1,1651.6666666666667,0.7246,33,0,0 tickets,Stable Paid,1
685,Peak Systems,Marketing,medium,US,United States,America/Chicago,sofia.jackson@peaksystems.com,2024-08-21,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-08-21,0,annual,Not Cancelled,0,0.0,0,45,1,1,1874.6315789473683,0.727,45,0,0 tickets,Stable Paid,1
686,SageSoftware,Media,large,CA,Canada,America/Toronto,david.anderson@yahoo.com,2023-11-15,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-11-15,0,annual,Not Cancelled,0,0.0,0,41,1,1,1910.935483870968,0.7232,38,0,0 tickets,Upsell Candidates,1
687,Edge Labs,Finance,medium,US,United States,America/Chicago,dorothy.miller@gmail.com,2024-03-30,1,0,Not Churned,7.0,0,enterprise,Enterprise,82.5,active,2025-05-09,0,annual,Not Cancelled,0,0.0,0,44,1,1,1771.2857142857142,0.7296,43,0,0 tickets,Stable Paid,1
688,ZenIO,Retail,small,JP,Japan,Asia/Tokyo,thomas.ivanov@zenio.com,2023-05-30,1,0,Not Churned,9.0,0,free,Free,0.0,active,2023-05-30,0,monthly,Not Cancelled,0,0.0,0,47,1,1,1768.6969696969695,0.7133,45,0,0 tickets,Upsell Candidates,1
689,KiteDev,Media,small,CA,Canada,America/Toronto,donald.jackson@corp.net,2024-11-14,1,0,Not Churned,9.0,0,free,Free,0.0,active,2025-06-27,0,monthly,Not Cancelled,0,0.0,0,36,1,1,1905.8,0.7278,36,0,0 tickets,Upsell Candidates,1
690,HubVentures,Real Estate,small,US,United States,America/New_York,raj.adams@gmail.com,2023-12-30,1,0,Not Churned,9.0,0,starter,Starter Plus,12.67,active,2024-06-01,0,annual,Not Cancelled,1,0.0,0,47,1,1,2016.1627906976744,0.7252,47,0,1 ticket,Stable Paid,2
691,AcmeSolutions,Retail,enterprise,JP,Japan,Asia/Tokyo,susan.thompson@acmesolutions.com,2024-11-02,0,2025-08-13 17:44:32,Not Churned,3.0,1,professional,Professional Plus,49.17,cancelled,2025-02-15,2025-08-13,annual,Budget cuts,0,0.0,0,37,1,1,1958.1875,0.7283,37,0,0 tickets,Churned — Low Engagement,1
692,RushHub,Telecommunications,medium,US,United States,America/Chicago,dmitri.adams@corp.net,2024-08-12,1,0,Not Churned,8.0,0,free,Free,0.0,active,2025-07-31,0,monthly,Not Cancelled,0,0.0,0,41,1,1,2012.9714285714283,0.7243,41,0,0 tickets,Upsell Candidates,1
693,IonNet,Real Estate,small,BR,Brazil,America/Sao_Paulo,donna.santos@yahoo.com,2024-11-12,0,2025-09-01 19:44:33,Not enough users,1.0,1,free,Free,0.0,cancelled,2024-11-12,2025-09-01,monthly,Too expensive,0,0.0,0,49,1,1,1730.7297297297298,0.6918,46,0,0 tickets,Churned — Low Engagement,1
694,GridSolutions,Manufacturing,enterprise,AU,Australia,Australia/Sydney,robert.brown@outlook.com,2024-01-19,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-01-19,0,monthly,Not Cancelled,0,0.0,0,42,1,1,2028.058823529412,0.7197,40,0,0 tickets,Upsell Candidates,1
695,YieldDigital,Real Estate,medium,GB,United Kingdom,Europe/London,richard.taylor@hotmail.com,2023-06-15,1,0,Not Churned,9.0,0,professional,Professional,31.2,active,2023-12-27,0,monthly,Not Cancelled,0,0.0,0,44,1,1,2021.21875,0.727,43,0,0 tickets,Stable Paid,1
696,LinkLabs,Logistics,small,GB,United Kingdom,Europe/London,john.tanaka+nimbus@corp.net,2023-03-15,1,0,Not Churned,7.0,0,professional,Professional,32.5,active,2023-09-28,0,annual,Not Cancelled,0,0.0,0,47,1,1,1881.2121212121208,0.7298,47,0,0 tickets,Stable Paid,1
697,EchoDev,Real Estate,medium,US,United States,America/Los_Angeles,hassan.jones@outlook.com,2023-05-11,1,0,Not Churned,3.0,0,enterprise,Enterprise Custom,149.25,active,2024-02-16,0,monthly,Not Cancelled,0,0.0,0,42,1,1,2471.828571428572,0.7293,42,0,0 tickets,Champions,1
698,DataGroup,Technology,small,DE,Germany,Europe/Berlin,dmitri.taylor@yahoo.com,2023-03-18,1,0,Not Churned,7.0,0,professional,Professional Plus,49.17,active,2023-03-18,0,annual,Not Cancelled,0,0.0,0,43,1,1,1893.8108108108108,0.7183,43,0,0 tickets,Stable Paid,1
699,Sage Systems,Real Estate,medium,DE,Germany,Europe/Berlin,raj.johnson@hotmail.com,2025-02-22,0,2025-06-11 07:35:32,Outgrew the platform,7.0,1,free,Free,0.0,cancelled,2025-02-22,2025-06-11,annual,Company reorganization,0,0.0,0,43,2,2,1727.0625,0.7223,40,0,0 tickets,Churned — Low Engagement,1
700,WarpOps,Technology,small,CA,Canada,America/Toronto,robert.tanaka@gmail.com,2023-03-14,1,0,Not Churned,8.0,0,professional,Professional Plus,49.17,active,2023-03-14,0,annual,Not Cancelled,0,0.0,0,46,1,1,1482.1470588235295,0.7211,43,0,0 tickets,Stable Paid,1
701,Cloud IO,Media,small,SG,Singapore,Asia/Singapore,daniel.ramirez@cloudio.com,2023-02-26,0,2024-01-26 17:54:26,Outgrew the platform,7.0,1,professional,Professional Plus,49.17,cancelled,2023-07-14,2024-01-26,annual,Switched competitor,0,0.0,0,53,1,1,1943.2272727272727,0.7125,51,0,0 tickets,Churned — Low Engagement,1
702,RiftOps,Media,medium,US,United States,America/New_York,matthew.singh@startup.co,2023-04-29,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-04-29,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1780.3333333333333,0.7152,37,0,0 tickets,Upsell Candidates,1
703,WaveSoftware,Telecommunications,small,GB,United Kingdom,Europe/London,joseph.garcia@tech.dev,2025-04-01,0,2025-09-17 18:38:10,Missing features,7.0,1,free,Free,0.0,cancelled,2025-04-01,2025-09-17,monthly,Switched competitor,1,5.0,0,32,1,1,1588.0,0.7292,32,0,1 ticket,Churned — Low Engagement,2
704,DataDigital,Education,small,IN,India,Asia/Kolkata,daniel.hill@datadigital.com,2024-02-12,1,0,Not Churned,2.0,0,enterprise,Enterprise,99.0,active,2024-04-19,0,monthly,Not Cancelled,0,0.0,0,31,2,2,1784.125,0.7205,28,0,0 tickets,Stable Paid,1
705,IrisSoftware,Legal,enterprise,IN,India,Asia/Kolkata,ana.anderson@company.io,2023-10-27,1,0,Not Churned,10.0,0,professional,Professional Plus,59.0,active,2024-02-17,0,monthly,Not Cancelled,0,0.0,0,47,1,1,1902.6486486486488,0.723,45,0,0 tickets,Stable Paid,1
706,TrekGroup,Healthcare,small,US,United States,America/Los_Angeles,dmitri.king@trekgroup.com,2025-01-12,1,0,Not Churned,10.0,0,free,Free,0.0,paused,2025-01-12,0,annual,Not Cancelled,0,0.0,0,38,1,1,2015.967741935484,0.7267,38,0,0 tickets,Upsell Candidates,1
707,PeakHub,Healthcare,small,CA,Canada,America/Toronto,dmitri.williams@protonmail.com,2023-03-28,0,2024-12-13 10:10:52,Not enough users,2.0,1,starter,Starter,10.0,cancelled,2023-11-26,2024-12-13,annual,Company reorganization,0,0.0,0,45,1,1,1765.0526315789473,0.7243,43,0,0 tickets,Churned — Low Engagement,1
708,Luna Ops,Manufacturing,medium,US,United States,America/New_York,wei.martin@gmail.com,2025-02-11,1,0,Not Churned,7.0,0,professional,Professional,29.25,active,2025-02-11,0,annual,Not Cancelled,0,0.0,0,42,2,2,1974.4857142857145,0.7063,40,0,0 tickets,Stable Paid,1
709,UnitGroup,Manufacturing,enterprise,FR,France,Europe/Paris,ahmed.kim@startup.co,2025-08-12,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-10-14,0,monthly,Not Cancelled,2,0.0,0,46,1,1,1664.5135135135135,0.7225,44,0,2-3 tickets,Stable Paid,3
710,BeamVentures,Insurance,medium,DE,Germany,Europe/Berlin,william.harris@beamventures.com,2023-01-16,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,paused,2023-01-16,0,monthly,Not Cancelled,0,0.0,0,47,1,1,1986.121951219512,0.7203,46,0,0 tickets,Stable Paid,1
711,FlowPlatform,Education,small,BR,Brazil,America/Sao_Paulo,betty.williams@protonmail.com,2025-04-09,1,0,Not Churned,6.0,0,professional,Professional,39.0,active,2025-10-17,0,monthly,Not Cancelled,0,0.0,0,33,1,1,1930.5,0.7298,32,0,0 tickets,Stable Paid,1
712,Cloud Studio,Consulting,large,JP,Japan,Asia/Tokyo,susan.clark@protonmail.com,2024-07-18,1,0,Not Churned,4.0,0,enterprise,Enterprise,99.0,active,2024-07-18,0,monthly,Not Cancelled,0,0.0,0,28,1,1,2177.3636363636365,0.7226,27,0,0 tickets,Stable Paid,1
713,Onyx Solutions,Finance,enterprise,BR,Brazil,America/Sao_Paulo,raj.brown@yahoo.com,2025-05-31,1,0,Not Churned,8.0,0,professional,Professional,39.0,active,2025-10-03,0,monthly,Not Cancelled,0,0.0,0,38,1,1,1624.923076923077,0.7283,35,0,0 tickets,Stable Paid,1
714,DataNet,Education,small,SG,Singapore,Asia/Singapore,ana.thompson@hotmail.com,2023-03-21,1,0,Not Churned,2.0,0,starter,Starter,10.2,active,2023-03-21,0,monthly,Not Cancelled,1,0.0,0,40,1,1,1828.3235294117649,0.7226,39,0,1 ticket,Stable Paid,2
715,Beam Cloud,Finance,small,IN,India,Asia/Kolkata,joshua.muller@company.io,2025-09-23,1,0,Not Churned,7.0,0,professional,Professional Plus,49.17,active,2026-01-21,0,annual,Not Cancelled,2,5.0,0,38,1,1,1771.392857142857,0.7296,35,0,2-3 tickets,Stable Paid,3
716,Mist Software,Insurance,small,JP,Japan,Asia/Tokyo,yuki.singh@company.io,2024-01-23,1,0,Not Churned,9.0,0,professional,Professional,39.0,active,2024-12-16,0,monthly,Not Cancelled,1,0.0,0,37,1,1,1911.0,0.7198,36,0,1 ticket,Stable Paid,2
717,Edge Platform,Real Estate,medium,BR,Brazil,America/Sao_Paulo,aisha.scott@outlook.com,2024-06-24,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-06-24,0,monthly,Not Cancelled,0,0.0,0,45,1,1,1790.0344827586207,0.7239,44,0,0 tickets,Stable Paid,1
718,Keen Cloud,Telecommunications,small,IN,India,Asia/Kolkata,jessica.tanaka@enterprise.com,2025-09-22,0,2025-10-24 22:12:35,Not enough users,7.0,1,enterprise,Enterprise,82.5,cancelled,2025-11-22,0,annual,Missing features,4,0.0,1,53,1,1,1763.0,0.7225,51,1,4-6 tickets,Churned — High Friction,4
719,GlowTech,Logistics,medium,BR,Brazil,America/Sao_Paulo,joseph.lewis@yahoo.com,2023-09-08,1,0,Not Churned,8.0,0,starter,Starter,12.0,active,2023-09-08,0,monthly,Not Cancelled,0,0.0,0,57,1,1,1884.372093023256,0.7122,56,0,0 tickets,Stable Paid,1
720,MistAnalytics,Marketing,small,US,United States,America/Chicago,jennifer.clark@corp.net,2025-06-21,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-06-21,0,monthly,Not Cancelled,0,0.0,0,49,1,1,1792.3255813953488,0.7285,49,0,0 tickets,Upsell Candidates,1
721,Quark Hub,Media,large,CA,Canada,America/Toronto,ahmed.miller@quarkhub.com,2023-06-20,1,0,Not Churned,9.0,0,enterprise,Enterprise Custom,199.0,active,2024-03-13,0,monthly,Not Cancelled,0,0.0,0,37,1,1,1974.344827586207,0.722,35,0,0 tickets,Champions,1
722,Sage Dynamics,E-commerce,large,DE,Germany,Europe/Berlin,linda.perez@corp.net,2023-04-21,1,0,Not Churned,9.0,0,professional,Professional,32.5,active,2023-10-04,0,annual,Not Cancelled,0,0.0,0,55,1,1,1664.5681818181818,0.7298,52,0,0 tickets,Stable Paid,1
723,CoreCorp,Legal,enterprise,AU,Australia,Australia/Sydney,christopher.kim@yahoo.com,2024-08-26,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,paused,2025-08-30,0,monthly,Not Cancelled,1,0.0,1,44,1,1,1781.8709677419354,0.7249,44,0,1 ticket,Stable Paid,2
724,JetLabs,Marketing,large,SG,Singapore,Asia/Singapore,sandra.harris@corp.net,2025-03-02,0,2025-07-25 11:29:21,Not enough users,4.0,1,professional,Professional Plus,59.0,cancelled,2025-09-03,0,monthly,Company reorganization,0,0.0,0,55,1,1,1824.0227272727277,0.7141,55,0,0 tickets,Churned — Low Engagement,1
725,SyncWorks,Insurance,small,US,United States,America/Los_Angeles,john.ivanov@hotmail.com,2023-10-12,1,0,Not Churned,7.0,0,free,Free,0.0,active,2023-10-12,0,annual,Not Cancelled,0,0.0,0,48,1,1,1972.513513513513,0.7273,46,0,0 tickets,Upsell Candidates,1
726,Kite Cloud,Telecommunications,small,BR,Brazil,America/Sao_Paulo,priya.miller@kitecloud.com,2024-07-19,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-11-01,0,monthly,Not Cancelled,0,0.0,0,55,1,1,1575.439024390244,0.7221,54,0,0 tickets,Stable Paid,1
727,MistAI,Media,medium,GB,United Kingdom,Europe/London,james.young+work@protonmail.com,2024-08-07,1,0,Not Churned,4.0,0,free,Free,0.0,active,2024-08-07,0,annual,Not Cancelled,1,0.0,0,47,1,1,1683.9444444444443,0.7242,47,0,1 ticket,Upsell Candidates,2
728,HubHQ,Consulting,small,US,United States,America/Chicago,kenji.rodriguez@outlook.com,2025-04-02,0,2025-10-03 01:08:25,Missing features,7.0,1,professional,Professional Plus,39.33,cancelled,2025-11-18,0,annual,Too expensive,0,0.0,0,43,1,1,1807.6,0.7195,41,0,0 tickets,Churned — Low Engagement,1
729,Sage Works,Telecommunications,small,AU,Australia,Australia/Sydney,michael.rivera@tech.dev,2025-06-17,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-06-17,0,monthly,Not Cancelled,0,0.0,0,43,1,1,1747.8181818181818,0.7233,41,0,0 tickets,Stable Paid,1
730,Echo Digital,Consulting,enterprise,US,United States,America/Los_Angeles,olga.young@outlook.com,2025-05-27,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2025-09-04,0,monthly,Not Cancelled,0,0.0,0,46,2,1,1642.1142857142856,0.7183,44,0,0 tickets,Stable Paid,1
