customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label
675,OrbitDev,Insurance,small,US,United States,America/Chicago,michael.martin@enterprise.com,2024-07-12,True,,,7.0,False,starter,Starter,10.0,active,2024-07-12,,annual,,0,,0,42,1,1,2065.0,0.7251,41,False,0 tickets,Stable Paid
676,WaveCloud,Telecommunications,medium,SG,Singapore,Asia/Singapore,ana.santos@tech.dev,2023-01-22,False,2024-11-19 09:47:56,Missing features,,True,free,Free,0.0,cancelled,2023-01-22,2024-11-19,annual,Company reorganization,0,,0,38,1,1,1967.8333333333333,0.7252,37,False,0 tickets,Churned — Low Engagement
677,SageCorp,Legal,small,GB,United Kingdom,Europe/London,matthew.green@tech.dev,2024-04-05,True,,,,False,professional,Professional Plus,59.0,active,2024-04-05,,monthly,,0,,0,49,1,1,1793.7837837837837,0.7259,48,False,0 tickets,Stable Paid
678,QuarkOps,Marketing,medium,BR,Brazil,America/Sao_Paulo,anthony.moore@tech.dev,2025-05-04,True,,,7.0,False,starter,Starter Plus,13.46,active,2025-05-04,,annual,,0,,0,44,1,1,1898.3548387096773,0.7212,43,False,0 tickets,Stable Paid
679,Rift Digital,Media,small,BR,Brazil,America/Sao_Paulo,kimberly.nelson@outlook.com,2023-01-16,True,,,9.0,False,professional,Professional,39.0,active,2024-05-19,,monthly,,0,,0,42,2,2,1934.2857142857142,0.7232,41,False,0 tickets,Stable Paid
680,DataIO,Manufacturing,small,SG,Singapore,Asia/Singapore,dmitri.smith@protonmail.com,2024-05-29,True,,,,False,starter,Starter,12.0,active,2024-05-29,,monthly,,0,,0,37,1,1,1649.3125,0.72,36,False,0 tickets,Stable Paid
681,Unit Software,Manufacturing,medium,US,United States,America/Chicago,christopher.anderson@hotmail.com,2024-10-14,True,,,10.0,False,free,Free,0.0,active,2024-10-14,,annual,,0,,0,43,1,1,2033.5882352941176,0.7214,43,False,0 tickets,Upsell Candidates
682,KeenCorp,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,david.baker@startup.co,2023-11-05,True,,,10.0,False,enterprise,Enterprise,99.0,active,2024-05-26,,monthly,,0,,0,28,1,1,2047.9583333333333,0.7298,27,False,0 tickets,Stable Paid
683,Core Net,Marketing,medium,SG,Singapore,Asia/Singapore,yuki.thompson@startup.co,2024-04-17,False,2025-07-25 02:49:15,Too expensive,,True,professional,Professional Plus,44.25,cancelled,2025-02-27,2025-07-25,annual,Missing features,0,,0,36,1,1,1833.5416666666667,0.7115,34,False,0 tickets,Churned — Low Engagement
684,Tidal Platform,Real Estate,medium,IN,India,Asia/Kolkata,david.flores@tidalplatform.com,2025-05-15,True,,,0.0,False,starter,Starter,12.0,active,2025-05-15,,monthly,,0,,0,33,1,1,1651.6666666666667,0.7246,33,False,0 tickets,Stable Paid
685,Peak Systems,Marketing,medium,US,United States,America/Chicago,sofia.jackson@peaksystems.com,2024-08-21,True,,,,False,starter,Starter Plus,15.83,active,2024-08-21,,annual,,0,,0,45,1,1,1874.6315789473683,0.727,45,False,0 tickets,Stable Paid
686,SageSoftware,Media,large,CA,Canada,America/Toronto,david.anderson@yahoo.com,2023-11-15,True,,,,False,free,Free,0.0,active,2023-11-15,,annual,,0,,0,41,1,1,1910.9354838709678,0.7232,38,False,0 tickets,Upsell Candidates
687,Edge Labs,Finance,medium,US,United States,America/Chicago,dorothy.miller@gmail.com,2024-03-30,True,,,,False,enterprise,Enterprise,82.5,active,2025-05-09,,annual,,0,,0,44,1,1,1771.2857142857142,0.7296,43,False,0 tickets,Stable Paid
688,ZenIO,Retail,small,JP,Japan,Asia/Tokyo,thomas.ivanov@zenio.com,2023-05-30,True,,,9.0,False,free,Free,0.0,active,2023-05-30,,monthly,,0,,0,47,1,1,1768.6969696969697,0.7133,45,False,0 tickets,Upsell Candidates
689,KiteDev,Media,small,CA,Canada,America/Toronto,donald.jackson@corp.net,2024-11-14,True,,,9.0,False,free,Free,0.0,active,2025-06-27,,monthly,,0,,0,36,1,1,1905.8,0.7278,36,False,0 tickets,Upsell Candidates
690,HubVentures,Real Estate,small,US,United States,America/New_York,raj.adams@gmail.com,2023-12-30,True,,,9.0,False,starter,Starter Plus,12.67,active,2024-06-01,,annual,,1,,0,47,1,1,2016.1627906976744,0.7252,47,False,1 ticket,Stable Paid
691,AcmeSolutions,Retail,enterprise,JP,Japan,Asia/Tokyo,susan.thompson@acmesolutions.com,2024-11-02,False,2025-08-13 17:44:32,,3.0,True,professional,Professional Plus,49.17,cancelled,2025-02-15,2025-08-13,annual,Budget cuts,0,,0,37,1,1,1958.1875,0.7283,37,False,0 tickets,Churned — Low Engagement
692,RushHub,Telecommunications,medium,US,United States,America/Chicago,dmitri.adams@corp.net,2024-08-12,True,,,8.0,False,free,Free,0.0,active,2025-07-31,,monthly,,0,,0,41,1,1,2012.9714285714285,0.7243,41,False,0 tickets,Upsell Candidates
693,IonNet,Real Estate,small,BR,Brazil,America/Sao_Paulo,donna.santos@yahoo.com,2024-11-12,False,2025-09-01 19:44:33,Not enough users,1.0,True,free,Free,0.0,cancelled,2024-11-12,2025-09-01,monthly,Too expensive,0,,0,49,1,1,1730.7297297297298,0.6918,46,False,0 tickets,Churned — Low Engagement
694,GridSolutions,Manufacturing,enterprise,AU,Australia,Australia/Sydney,robert.brown@outlook.com,2024-01-19,True,,,,False,free,Free,0.0,active,2024-01-19,,monthly,,0,,0,42,1,1,2028.0588235294117,0.7197,40,False,0 tickets,Upsell Candidates
695,YieldDigital,Real Estate,medium,GB,United Kingdom,Europe/London,richard.taylor@hotmail.com,2023-06-15,True,,,9.0,False,professional,Professional,31.2,active,2023-12-27,,monthly,,0,,0,44,1,1,2021.21875,0.727,43,False,0 tickets,Stable Paid
696,LinkLabs,Logistics,small,GB,United Kingdom,Europe/London,john.tanaka+nimbus@corp.net,2023-03-15,True,,,,False,professional,Professional,32.5,active,2023-09-28,,annual,,0,,0,47,1,1,1881.2121212121212,0.7298,47,False,0 tickets,Stable Paid
697,EchoDev,Real Estate,medium,US,United States,America/Los_Angeles,hassan.jones@outlook.com,2023-05-11,True,,,3.0,False,enterprise,Enterprise Custom,149.25,active,2024-02-16,,monthly,,0,,0,42,1,1,2471.8285714285716,0.7293,42,False,0 tickets,Champions
698,DataGroup,Technology,small,DE,Germany,Europe/Berlin,dmitri.taylor@yahoo.com,2023-03-18,True,,,7.0,False,professional,Professional Plus,49.17,active,2023-03-18,,annual,,0,,0,43,1,1,1893.8108108108108,0.7183,43,False,0 tickets,Stable Paid
699,Sage Systems,Real Estate,medium,DE,Germany,Europe/Berlin,raj.johnson@hotmail.com,2025-02-22,False,2025-06-11 07:35:32,Outgrew the platform,,True,free,Free,0.0,cancelled,2025-02-22,2025-06-11,annual,Company reorganization,0,,0,43,2,2,1727.0625,0.7223,40,False,0 tickets,Churned — Low Engagement
700,WarpOps,Technology,small,CA,Canada,America/Toronto,robert.tanaka@gmail.com,2023-03-14,True,,,8.0,False,professional,Professional Plus,49.17,active,2023-03-14,,annual,,0,,0,46,1,1,1482.1470588235295,0.7211,43,False,0 tickets,Stable Paid
701,Cloud IO,Media,small,SG,Singapore,Asia/Singapore,daniel.ramirez@cloudio.com,2023-02-26,False,2024-01-26 17:54:26,Outgrew the platform,,True,professional,Professional Plus,49.17,cancelled,2023-07-14,2024-01-26,annual,Switched competitor,0,,0,53,1,1,1943.2272727272727,0.7125,51,False,0 tickets,Churned — Low Engagement
702,RiftOps,Media,medium,US,United States,America/New_York,matthew.singh@startup.co,2023-04-29,True,,,,False,free,Free,0.0,active,2023-04-29,,monthly,,0,,0,40,1,1,1780.3333333333333,0.7152,37,False,0 tickets,Upsell Candidates
703,WaveSoftware,Telecommunications,small,GB,United Kingdom,Europe/London,joseph.garcia@tech.dev,2025-04-01,False,2025-09-17 18:38:10,Missing features,,True,free,Free,0.0,cancelled,2025-04-01,2025-09-17,monthly,Switched competitor,1,5.0,0,32,1,1,1588.0,0.7292,32,False,1 ticket,Churned — Low Engagement
704,DataDigital,Education,small,IN,India,Asia/Kolkata,daniel.hill@datadigital.com,2024-02-12,True,,,2.0,False,enterprise,Enterprise,99.0,active,2024-04-19,,monthly,,0,,0,31,2,2,1784.125,0.7205,28,False,0 tickets,Stable Paid
705,IrisSoftware,Legal,enterprise,IN,India,Asia/Kolkata,ana.anderson@company.io,2023-10-27,True,,,10.0,False,professional,Professional Plus,59.0,active,2024-02-17,,monthly,,0,,0,47,1,1,1902.6486486486488,0.723,45,False,0 tickets,Stable Paid
706,TrekGroup,Healthcare,small,US,United States,America/Los_Angeles,dmitri.king@trekgroup.com,2025-01-12,True,,,10.0,False,free,Free,0.0,paused,2025-01-12,,annual,,0,,0,38,1,1,2015.967741935484,0.7267,38,False,0 tickets,Upsell Candidates
707,PeakHub,Healthcare,small,CA,Canada,America/Toronto,dmitri.williams@protonmail.com,2023-03-28,False,2024-12-13 10:10:52,Not enough users,2.0,True,starter,Starter,10.0,cancelled,2023-11-26,2024-12-13,annual,Company reorganization,0,,0,45,1,1,1765.0526315789473,0.7243,43,False,0 tickets,Churned — Low Engagement
708,Luna Ops,Manufacturing,medium,US,United States,America/New_York,wei.martin@gmail.com,2025-02-11,True,,,,False,professional,Professional,29.25,active,2025-02-11,,annual,,0,,0,42,2,2,1974.4857142857143,0.7063,40,False,0 tickets,Stable Paid
709,UnitGroup,Manufacturing,enterprise,FR,France,Europe/Paris,ahmed.kim@startup.co,2025-08-12,True,,,,False,starter,Starter Plus,19.0,active,2025-10-14,,monthly,,2,,0,46,1,1,1664.5135135135135,0.7225,44,False,2-3 tickets,Stable Paid
710,BeamVentures,Insurance,medium,DE,Germany,Europe/Berlin,william.harris@beamventures.com,2023-01-16,True,,,,False,starter,Starter Plus,19.0,paused,2023-01-16,,monthly,,0,,0,47,1,1,1986.121951219512,0.7203,46,False,0 tickets,Stable Paid
711,FlowPlatform,Education,small,BR,Brazil,America/Sao_Paulo,betty.williams@protonmail.com,2025-04-09,True,,,6.0,False,professional,Professional,39.0,active,2025-10-17,,monthly,,0,,0,33,1,1,1930.5,0.7298,32,False,0 tickets,Stable Paid
712,Cloud Studio,Consulting,large,JP,Japan,Asia/Tokyo,susan.clark@protonmail.com,2024-07-18,True,,,4.0,False,enterprise,Enterprise,99.0,active,2024-07-18,,monthly,,0,,0,28,1,1,2177.3636363636365,0.7226,27,False,0 tickets,Stable Paid
713,Onyx Solutions,Finance,enterprise,BR,Brazil,America/Sao_Paulo,raj.brown@yahoo.com,2025-05-31,True,,,8.0,False,professional,Professional,39.0,active,2025-10-03,,monthly,,0,,0,38,1,1,1624.923076923077,0.7283,35,False,0 tickets,Stable Paid
714,DataNet,Education,small,SG,Singapore,Asia/Singapore,ana.thompson@hotmail.com,2023-03-21,True,,,2.0,False,starter,Starter,10.2,active,2023-03-21,,monthly,,1,,0,40,1,1,1828.3235294117646,0.7226,39,False,1 ticket,Stable Paid
715,Beam Cloud,Finance,small,IN,India,Asia/Kolkata,joshua.muller@company.io,2025-09-23,True,,,7.0,False,professional,Professional Plus,49.17,active,2026-01-21,,annual,,2,5.0,0,38,1,1,1771.392857142857,0.7296,35,False,2-3 tickets,Stable Paid
716,Mist Software,Insurance,small,JP,Japan,Asia/Tokyo,yuki.singh@company.io,2024-01-23,True,,,9.0,False,professional,Professional,39.0,active,2024-12-16,,monthly,,1,,0,37,1,1,1911.0,0.7198,36,False,1 ticket,Stable Paid
717,Edge Platform,Real Estate,medium,BR,Brazil,America/Sao_Paulo,aisha.scott@outlook.com,2024-06-24,True,,,,False,professional,Professional Plus,59.0,active,2024-06-24,,monthly,,0,,0,45,1,1,1790.0344827586207,0.7239,44,False,0 tickets,Stable Paid
718,Keen Cloud,Telecommunications,small,IN,India,Asia/Kolkata,jessica.tanaka@enterprise.com,2025-09-22,False,2025-10-24 22:12:35,Not enough users,,True,enterprise,Enterprise,82.5,cancelled,2025-11-22,,annual,Missing features,4,,1,53,1,1,1763.0,0.7225,51,True,4-6 tickets,Churned — High Friction
719,GlowTech,Logistics,medium,BR,Brazil,America/Sao_Paulo,joseph.lewis@yahoo.com,2023-09-08,True,,,8.0,False,starter,Starter,12.0,active,2023-09-08,,monthly,,0,,0,57,1,1,1884.3720930232557,0.7122,56,False,0 tickets,Stable Paid
720,MistAnalytics,Marketing,small,US,United States,America/Chicago,jennifer.clark@corp.net,2025-06-21,True,,,,False,free,Free,0.0,active,2025-06-21,,monthly,,0,,0,49,1,1,1792.3255813953488,0.7285,49,False,0 tickets,Upsell Candidates
721,Quark Hub,Media,large,CA,Canada,America/Toronto,ahmed.miller@quarkhub.com,2023-06-20,True,,,9.0,False,enterprise,Enterprise Custom,199.0,active,2024-03-13,,monthly,,0,,0,37,1,1,1974.344827586207,0.722,35,False,0 tickets,Champions
722,Sage Dynamics,E-commerce,large,DE,Germany,Europe/Berlin,linda.perez@corp.net,2023-04-21,True,,,9.0,False,professional,Professional,32.5,active,2023-10-04,,annual,,0,,0,55,1,1,1664.5681818181818,0.7298,52,False,0 tickets,Stable Paid
723,CoreCorp,Legal,enterprise,AU,Australia,Australia/Sydney,christopher.kim@yahoo.com,2024-08-26,True,,,,False,enterprise,Enterprise,99.0,paused,2025-08-30,,monthly,,1,,1,44,1,1,1781.8709677419354,0.7249,44,False,1 ticket,Stable Paid
724,JetLabs,Marketing,large,SG,Singapore,Asia/Singapore,sandra.harris@corp.net,2025-03-02,False,2025-07-25 11:29:21,Not enough users,4.0,True,professional,Professional Plus,59.0,cancelled,2025-09-03,,monthly,Company reorganization,0,,0,55,1,1,1824.0227272727273,0.7141,55,False,0 tickets,Churned — Low Engagement
725,SyncWorks,Insurance,small,US,United States,America/Los_Angeles,john.ivanov@hotmail.com,2023-10-12,True,,,,False,free,Free,0.0,active,2023-10-12,,annual,,0,,0,48,1,1,1972.5135135135135,0.7273,46,False,0 tickets,Upsell Candidates
726,Kite Cloud,Telecommunications,small,BR,Brazil,America/Sao_Paulo,priya.miller@kitecloud.com,2024-07-19,True,,,,False,professional,Professional Plus,59.0,active,2024-11-01,,monthly,,0,,0,55,1,1,1575.439024390244,0.7221,54,False,0 tickets,Stable Paid
727,MistAI,Media,medium,GB,United Kingdom,Europe/London,james.young+work@protonmail.com,2024-08-07,True,,,4.0,False,free,Free,0.0,active,2024-08-07,,annual,,1,,0,47,1,1,1683.9444444444443,0.7242,47,False,1 ticket,Upsell Candidates
728,HubHQ,Consulting,small,US,United States,America/Chicago,kenji.rodriguez@outlook.com,2025-04-02,False,2025-10-03 01:08:25,Missing features,,True,professional,Professional Plus,39.33,cancelled,2025-11-18,,annual,Too expensive,0,,0,43,1,1,1807.6,0.7195,41,False,0 tickets,Churned — Low Engagement
729,Sage Works,Telecommunications,small,AU,Australia,Australia/Sydney,michael.rivera@tech.dev,2025-06-17,True,,,,False,starter,Starter Plus,19.0,active,2025-06-17,,monthly,,0,,0,43,1,1,1747.8181818181818,0.7233,41,False,0 tickets,Stable Paid
730,Echo Digital,Consulting,enterprise,US,United States,America/Los_Angeles,olga.young@outlook.com,2025-05-27,True,,,7.0,False,starter,Starter,12.0,active,2025-09-04,,monthly,,0,,0,46,2,1,1642.1142857142856,0.7183,44,False,0 tickets,Stable Paid
731,Yield Stack,Real Estate,small,SG,Singapore,Asia/Singapore,daniel.walker@protonmail.com,2025-06-15,True,,,9.0,False,enterprise,Enterprise Custom,199.0,active,2025-09-19,,monthly,,0,,0,47,1,1,1977.5428571428572,0.7284,46,False,0 tickets,Champions
732,SyncCorp,Marketing,small,SG,Singapore,Asia/Singapore,margaret.davis@outlook.com,2024-02-12,True,,,,False,free,Free,0.0,active,2024-02-12,,monthly,,0,,0,47,1,1,1655.974358974359,0.7208,47,False,0 tickets,Upsell Candidates
733,FluxGroup,E-commerce,small,DE,Germany,Europe/Berlin,sarah.allen@fluxgroup.com,2025-03-01,True,,,,False,starter,Starter,10.8,active,2025-09-24,,monthly,,1,,1,35,1,1,2036.090909090909,0.7264,35,False,1 ticket,Stable Paid
734,KeenSolutions,Insurance,large,US,United States,America/Chicago,donna.flores@gmail.com,2023-01-22,True,,,8.0,False,professional,Professional Plus,36.88,active,2023-01-22,,annual,,1,,0,42,1,1,1913.0588235294117,0.7181,40,False,1 ticket,Stable Paid
735,ZealHub,Logistics,small,JP,Japan,Asia/Tokyo,susan.white@tech.dev,2025-01-05,True,,,,False,starter,Starter,10.0,active,2025-01-05,,annual,,0,,0,45,1,1,1750.2571428571428,0.7288,42,False,0 tickets,Stable Paid
736,AcmeAI,Insurance,medium,US,United States,America/Chicago,steven.sanchez@protonmail.com,2023-08-24,True,,,,False,professional,Professional Plus,59.0,active,2024-10-09,,monthly,,0,,0,44,1,1,2003.65625,0.7228,42,False,0 tickets,Stable Paid
737,ZenDigital,Telecommunications,small,US,United States,America/Chicago,robert.jones@zendigital.com,2025-01-30,True,,,,False,enterprise,Enterprise Custom,165.83,paused,2025-05-22,,annual,,0,,0,39,1,1,1997.939393939394,0.728,38,False,0 tickets,Champions
738,GridPro,Manufacturing,small,BR,Brazil,America/Sao_Paulo,ana.martin@gmail.com,2024-04-14,True,,,8.0,False,starter,Starter,12.0,active,2024-04-14,,monthly,,0,,0,47,1,1,1866.6923076923076,0.7148,46,False,0 tickets,Stable Paid
739,YieldCloud,E-commerce,medium,JP,Japan,Asia/Tokyo,sarah.walker@tech.dev,2023-01-18,True,,,,False,starter,Starter,10.0,active,2023-01-18,,annual,,0,,0,39,1,1,1945.28125,0.7182,39,False,0 tickets,Stable Paid
740,CorePlatform,Technology,medium,GB,United Kingdom,Europe/London,mark.white@protonmail.com,2025-04-09,True,,,8.0,False,enterprise,Enterprise Custom,199.0,active,2025-08-17,,monthly,,0,,0,33,1,1,1718.7272727272727,0.7255,32,False,0 tickets,Champions
741,Jet Logic,Real Estate,enterprise,CA,Canada,America/Toronto,dorothy.patel@gmail.com,2023-09-16,True,,,,False,free,Free,0.0,active,2023-09-16,,monthly,,0,,0,47,1,1,1288.1290322580646,0.7156,47,False,0 tickets,Upsell Candidates
742,CloudWorks,Real Estate,medium,US,United States,America/New_York,sarah.hall@enterprise.com,2023-11-17,True,,,7.0,False,professional,Professional,39.0,active,2024-09-27,,monthly,,0,,0,45,1,1,1583.3333333333333,0.7147,45,False,0 tickets,Stable Paid
743,GlowDynamics,Legal,small,US,United States,America/Chicago,margaret.hall@gmail.com,2025-02-05,False,2025-05-22 15:35:58,Not enough users,,True,free,Free,0.0,cancelled,2025-04-28,2025-05-22,monthly,Not using it,0,,0,37,1,1,1995.2222222222222,0.7299,36,False,0 tickets,Churned — Low Engagement
744,CloudCorp,Logistics,enterprise,JP,Japan,Asia/Tokyo,ashley.rodriguez@cloudcorp.com,2023-05-01,True,,,10.0,False,enterprise,Enterprise,89.1,active,2023-12-27,,monthly,,0,,0,43,1,1,1727.1515151515152,0.7278,40,False,0 tickets,Stable Paid
745,NovaGroup,Marketing,medium,BR,Brazil,America/Sao_Paulo,thomas.walker@yahoo.com,2025-01-02,True,,,7.0,False,free,Free,0.0,active,2025-01-02,,annual,,0,,0,57,1,1,1567.5121951219512,0.7065,53,False,0 tickets,Upsell Candidates
746,EchoTech,Technology,small,FR,France,Europe/Paris,richard.gonzalez@echotech.com,2024-10-01,True,,,6.0,False,starter,Starter Plus,19.0,active,2024-10-01,,monthly,,0,,0,43,2,2,1586.6486486486488,0.7294,42,False,0 tickets,Stable Paid
747,Meta Analytics,Education,enterprise,AU,Australia,Australia/Sydney,emily.patel@startup.co,2024-07-28,True,,,,False,professional,Professional,33.15,active,2025-04-02,,monthly,,0,,0,42,2,2,2197.6206896551726,0.7243,40,False,0 tickets,Stable Paid
748,Nova Analytics,Finance,small,BR,Brazil,America/Sao_Paulo,michael.rodriguez@startup.co,2025-03-01,True,,,,False,starter,Starter,10.0,active,2025-11-01,,annual,,0,,0,52,1,1,2130.225,0.7213,51,False,0 tickets,Stable Paid
749,Orbit Software,Healthcare,enterprise,BR,Brazil,America/Sao_Paulo,elizabeth.martinez@orbitsoftware.com,2025-09-20,False,2025-10-26 05:02:41,,5.0,True,starter,Starter Plus,19.0,cancelled,2026-01-18,,monthly,Budget cuts,5,3.0,1,53,1,1,1795.8695652173913,0.7141,52,True,4-6 tickets,Churned — High Friction
750,TidalDev,E-commerce,medium,AU,Australia,Australia/Sydney,matthew.singh@protonmail.com,2023-11-21,True,,,,False,free,Free,0.0,active,2023-11-21,,annual,,1,,0,44,1,1,1883.235294117647,0.7207,44,False,1 ticket,Upsell Candidates
751,Xenon HQ,Insurance,large,IN,India,Asia/Kolkata,olga.ramirez@hotmail.com,2023-07-03,True,,,,False,starter,Starter Plus,19.0,active,2023-09-17,,monthly,,0,,0,45,1,1,1839.1351351351352,0.7271,44,False,0 tickets,Stable Paid
752,AcmeVentures,Healthcare,small,DE,Germany,Europe/Berlin,steven.smith@protonmail.com,2024-02-12,False,2025-09-04 05:02:32,,4.0,True,professional,Professional,39.0,cancelled,2024-02-12,2025-09-04,monthly,Not using it,0,,0,37,1,1,2041.8,0.7257,37,False,0 tickets,Churned — Low Engagement
753,TrekIO,Logistics,medium,CA,Canada,America/Toronto,barbara.walker@tech.dev,2023-02-09,True,,,,False,starter,Starter,12.0,active,2023-02-09,,monthly,,0,,0,25,1,1,2242.2631578947367,0.7264,25,False,0 tickets,Stable Paid
754,Ion Tech,Manufacturing,enterprise,US,United States,America/Chicago,patricia.lewis@outlook.com,2023-10-12,True,,,8.0,False,free,Free,0.0,active,2023-10-12,,monthly,,0,,0,35,1,1,1873.2307692307693,0.7291,34,False,0 tickets,Upsell Candidates
755,VertexOps,Marketing,large,US,United States,America/Los_Angeles,emily.patel@startup.co,2024-11-14,True,,,9.0,False,free,Free,0.0,active,2025-05-23,,monthly,,0,,0,39,2,2,1592.2,0.7293,38,False,0 tickets,Upsell Candidates
